company_name,company_url,date,review,stay_date,title,user
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"May 20, 2018",Miscommunication with the airport pickup The staff did much to make sure I was well taken care of and comfortable. The rooms are spacious and clean. No Air conditioner but fan does the job.,May 2018,Great hidden gem,Debbie
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"May 2, 2018","pick up from the airport costs $5 'parking fee' - is not free. Close to the airport, but in quiet neighborhood, very friendly staff and great breakfast",April 2018,"Close to the airport, but in quiet neighborhood, very...",Peter
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"April 16, 2018","The quality of the bed was simply not good enough and the shower was problematic. Very positive, accommodating and active staff.  Beautiful view and serenity.",March 2018,"Very positive, accommodating and active staff.",Espen
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"February 4, 2018","The whole experience at the Tea House was awkward. There was only one person working there who had to do everything. Poor guy. Cook, man the front desk, serve the food, answer any questions, etc. When I checked out I couldn't use a credit card. No one said this was a cash only place. I had to go to the ATM. Then he didn't have change. I was forced to give an exact breakfast time, even though breakfast was served from 7 - 10am. I mean, who wants to set their alarm to have breakfast, it's not a business meeting!The location isn't close to anything interesting. Food prices are higher than anywhere else I have experienced for the same food, and the food wasn't as described on the menu. Only one outlet in the room, so I had to choose between charging electronics and lights. Too bad, I think they think they are trying very hard to please, but missed the mark. The bed was comfy and the poor guy who had to do everything because he was the only one working there was sweet.",January 2018,You can do much better with more amenities and a cheaper price at a good hotel in Remera.,Anonymous
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"December 16, 2017","The only thing I didn't like is the fact that Although I had a private room, I didn't have my own bathroom which is OK because one doesn't use bathrooms 24/7. This place is just dope! I loved everything about it! It's calm, quiet, friendly and helpful staff, super fast Wi-Fi! It's really the place to be.",December 2017,Wonderful stay! The place to be!,Gaïus
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"December 4, 2017","None Staff was kind and extremely responsive. The room and bathroom were excellent. Perfect location for my layover in Kigali, right near the airport. An incredible value.",November 2017,Staff was kind and extremely responsive.,Ari
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"November 21, 2017","Shuttle is only FROM the airport, to return they call a cab for $10 US. Clean and comfortable accommodations.  Breakfast was awesome.  I had an early morning flight and full  breakfast was mad available before I left even though breakfast didn’t start for another hour.",November 2017,Great overnight stay,Linda & Raymond
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"November 19, 2017",It would have been nice to have a local map of the location of the B & B and layout of the city centre. Issa made a great breakfast which will set you up for the day and helped me to arrange a taxi at short notice on a Sunday to find a bureaux de change. Jeanne not only being very happy and nice kept the room very clean and tidy and Florence has very good advice if you have never been to rwanda before.,November 2017,"Clean and tidy good location for the airport, very helpful staff and a great breakfast.",Christopher
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"October 23, 2017",I had booked a particular room for my return trip but they gave it away.  The bathroom shower had insufficient hot water.  In the second room (return trip) the bathroom door would not latch.  This same bathroom had a hallway door that was closed off but there was still a gap under the door which made me self conscious  as noise(s) echoed in the hall. Quiet location.  Lots of interior and exterior lounging.  Nice staff.,September 2017,Quiet location.,Kevin
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"September 2, 2017","We had one of the rooms with shared bathroom and the bathroom wasn't great with a tricky shower. The private bathroom rooms are probably worth a bit extra. Lovely staff, tasty breakfast, nice garden, convenient location near the airport with cheap pick up.",August 2017,Solid option for Kigali,Kate
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"June 23, 2017","Considering proximity of the airport, planes are flying close and are a bit noisy. Bring your earplugs if you sleep sensitively. Nicest personal ever, good breakfest, comfortable bed, free airport transfer. Everything was great!",June 2017,The very cosiest location for overnight in Kigali,Anna
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"June 8, 2017",None An amazing place to stay in Kigali. It is cozy and makes you feel at home before or after a long flight. Friendly staff and delicious food. Also hot showers!,June 2017,A hidden gem in Kigali,Sarah
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"May 9, 2017","The guest house is off the ""beaten path"" so it takes a taxi or ride to get anywhere. Other than this, an excellent  place to stay. Conveniently located near the airport. Florence waited for me after a late flight and a long immigration line.  I slept soundly in a comfortable room.  Breakfast was top-notch!  The staff we so helpful and I was able to enjoy my day in Kigali",May 2017,Great for trips near the airport,Debbie
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"March 19, 2019","None Amazing staff, great breakfast, fast wifi.",March 2019,"Amazing staff, great breakfast, fast wifi.",Olivia
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"February 4, 2019",None Very friendly owner and staff.,January 2019,Lovely place,Allmeister
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"January 21, 2019",None The brrakfast was delicious and the staff were very friendly and incredibly helpful.,December 2018,Great bed and breakfast with friendly staff.,Lacasta
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"December 1, 2018",It is very hard to locate. The staff were very nice.,November 2018,Difficult to Locate - Nice Staff,Effiong
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"September 3, 2018",Not a thing! The tea was good. Room prepared at a moment's notice. Great Taxi sorted in 10 minutes. Very friendly service.,August 2018,Perfect,Chris
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"August 19, 2018",None Very thoughtfully furnished rooms and the staff was very helpfull and friendly. A nice place to spend a few quiet hours.,August 2018,Very thoughtfully furnished rooms and the staff was very...,Anonymous
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"July 16, 2018",None Great location to Kigali airport  staff super friendly. Very spacious accomodation,June 2018,highly reckomend,Phil
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"March 31, 2018",None Fantastic breakfast,March 2018,My favourite place to stay in Kigali,Alison
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"February 15, 2018",Nothing Everything was great,February 2018,Everything was great,John
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"December 18, 2017",Mattresses are a little small compared to what we're used to in America... Delicious healthy breakfast!!! Chili oil on eggs is amazing!,November 2017,"Felt very comfortable, safe, and welcomed!",John
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"December 17, 2017",None Really friendly homely feel with lots of privacy. Loved the tea!,December 2017,Really friendly homely feel with lots of privacy.,Anonymous
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"October 21, 2017",None Very friendly and committed staff. Extra peaceful place. Good breakfast.,October 2017,Would recommend this for anyone looking for a peaceful&easy place to stay.,Terhi
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"September 18, 2017","None Clean property, helpfull staff, wonderful breakfast.",September 2017,Tea House is a great place to stay. Helpful people and beautiful structure. Recommended!,Avi
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"August 28, 2017",None The staff was very helpful.,August 2017,"A lovely, quite respite.",Cindy
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"August 12, 2017",None Fantastic service and coffee. Great breakfast and great price. Balcony was nice.,August 2017,Lovely.,Katherine
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"August 11, 2017",None Staff was friendly and helpful.,August 2017,A peaceful respite from the hectic city.,Cindy
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"June 28, 2017","None I loved the caring of the staff, the honey and the birdsong in the morning...",June 2017,"I loved the caring of the staff, the honey and the birdsong...",Jolene
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"May 23, 2017","My bed was not as comfortable as I expected The staff was excelent, and the house was beautiful.",May 2017,"The staff was excelent, and the house was beautiful.",Jorge M.E.
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"May 14, 2017","The cleanliness of the rooms and the friendly staff. The rooms are very clean,the staff are welcoming and friendly.",April 2017,"The rooms are very clean,the staff are welcoming and...",Morris
Tea House Kigali,https://www.booking.com/hotel/rw/tea-house-kigali.html,"May 3, 2017",The quality of the WiFi network needs improvement. No working TV and no Clothes Washing Machine. None,May 2017,Not Bad.,Anonymous
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"April 19, 2019","None Everything from the facilities, to the staff, and especially the food was spectacular. The experience here was nothing like I have ever had while traveling. Everyone goes out of their way to make you feel welcomed and special. Patrick, the manager is funny and is happy to help you with whatever you need. He even took us to see the genocide museum and an art gallery. The beds were comfy, and the showers had great pressure and were hot. 10/10. Also easy to make friends here if you come at the right times.",April 2019,Excellence With Unparalleled Hospitality,Austin
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"April 13, 2019","None Facilities were spectacular. Incredibly clean and very nice. The chef cooked a spectacular meal. $5 safemoto ride away from the airport. The staff are all very welcoming and friendly, especially the manager Patrick. Took us on a tour of the city and we had a phenomenal time. Wouldn’t change a thing!",April 2019,Perfect,Michael
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"March 29, 2019","None Amazing staff and delicious food cooked in house - such a nice home base to relax at.  A little further out from the main part of the city - so, longer moto ride but great view and cozy neighborhood.  Would definitely recommend if traveling solo or in a group.",March 2019,Amazing staff and delicious food cooked in house - such a...,Olivia
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"February 8, 2019","None Amazing breakfast cooked by a very friendly chef. Great rooms with cool, funky, decor. Wonderful view of the city from this hill top guest house. The staff here are so helpful. They will help you get where you want to go. They will also talk with the taxi driver (and confirm with you) about the price of transport. They can arrange airport or bus pickup even in the middle of the night. Very safe and comfortable place. Book it!",February 2019,Staff are the best here!,Michele
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"January 23, 2019","None Stayed here for our 1st 2 nights in Kigali. Magical place, great view and good breakfast. Very friendly and relaxed atmosphere. Staff went the extra distance to organise us a car to rent on short notice!",December 2018,Stayed here for our 1st 2 nights in Kigali.,Michael
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"January 14, 2019","One of the main reasons we picked this place was because they said they had exceptional breakfast but to be honest it was just normal.The staff need to be on their toes in regards to communication among themselves and to clients. For the room I was staying in, the previous client had lost the key so they did not have a spare key to clean the room. I was not aware of this initially so I left for the day with my key only to come back and be explained to the above. Patience was very quick in sorting me out and we waited while they cleaned the room at 10 p.m. (which was quite nice of them actually to do it at that hour). However we could have avoided all this if there had been some prior communication. Colourful rooms with such character, look very fresh, really nice showers. The decor of Yambi is quite nice, very nice for photos which my best friend and I took many of.  My favourite part of the place was the swing, where I would spend some quiet time. The food was good.  Isabel was a lovely host, she organized for me a surprise pizza on my birthday which was the day after I arrived. She was also quite friendly. We used their driver and car to do our tours, which was good, but quite expensive.",January 2019,"Beautiful place, needs more attention in regards to customer service",Charlene
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"December 26, 2018","Lunch/diner is a bit expensive in my opinion, but very tasty though. The staff is super friendly! Thank you for making my stay excellent!Breakfest is delicious and the view from the terras is amazing. I would recommend Yambi guesthouse to everyone!",December 2018,Best guesthouse in Kigali! Thank you Emanuel for my taking care of your guests so well!,Tanguy
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"December 17, 2018","I requested a taxi for 12 noon. I requested at 10:30 am to have a taxi present between 11:30 am and 12 noon. The staff person waited until 12 noon to even call for a taxi. I was on a tight schedule, and ended up walking 10 blocks or so, and also had to send a moto to hail a taxi from another 15 blocks.  Beautiful scenery, clean room. ",December 2018,"Beautiful scenery, clean room.",Larry
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"December 17, 2018","Location is a bit far from the city center. The best hostel i’ve been in my life. I would not wven classify it as a hostel. It’s squeeky clean, the decor is vibrant and appealing, breakfast is amazing",December 2018,The best hostel i’ve been in my life.,Sacha Henry
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"November 27, 2018","Location is a little isolated with no restaurants within walking distance. A moto taxi or order in are possible alternatives.  Chilled out atmosphere, good indoor and outdoor spaces. Delicious breakfast and coffee. Plus best shower I had when in Rwanda! ",November 2018,"Chilled out atmosphere, good indoor and outdoor spaces.",Alison Druhan
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"November 24, 2018",None We loved the host who helped us with food and shopping recommendations and the chef who cooked the most beautiful meals! Loved the relax vibe! Highly reccomend :),November 2018,We loved the host who helped us with food and shopping...,Jessica
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"November 19, 2018","None Really good breakfast (homemade bread, homemade bananabread etc, pumpkin soup, lots of fresh fruit) , the dinner was really nice as well. Very relaxing atmosphere and nice view over Kigali. The rooms were really nice as well.",October 2018,"Really good breakfast (homemade bread, homemade bananabread...",Anna
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"November 15, 2018","Second time in Kigali, first time I stayed at Radisson. This time I couldn't find any otel so I came here. İt is not luxurious, and a little far, but  a good place :) Definitely a good place to stay. They are so polite and friendly. Property is cute and clean. They serve amazing breakfast!!",November 2018,Best value for the price,Yucel
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"September 11, 2018","None Patrick and his staff were welcoming, friendly and went out of their way to make my stay a very happy one. It was great to get advice on where to visit and to hear more about Rwanda.  The special tea on arrival was like a balm for the soul and the breakfasts were delicious. The guesthouse is set up very well.",September 2018,"A warm, welcoming haven in Kigali. Highly recommended.",Kim
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"August 17, 2018","Nothing, except that I couldn't stay longer! What an amazing place! Such a beautiful hostel with great artwork, comfy couches and lovely tiles in the bathroom. Really enjoyed talking with the manager, Patrick who was also really helpful. Transport to everywhere was easily arranged and perfect each time!",August 2018,"Lovely environment, and great staff!",Katrina
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"July 19, 2018","The location was a long way from everything and we were totally reliant on taxis. There were very few facilities in the area. Very nice helpful staff, interesting guests, good food and very careful, dedicated service. Pleasant, informal atmosphere and attractive garden.",July 2018,Very enjoyable indeed in all respects except for location and local facilities.,Anonymous
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"July 14, 2018","Location - need mototaxi for almost everything (but it is very cheap)Maintenance - we were there for few days then returned for few days... The solar panel to heat the water in one of the rooms was still out pf service (although we could use other shower in the main building). Need to be quicker in fixing these thingsStaff - everyone was nice, except one girl that was in reception during our stay. She was rude and would always give us a hard time about anything. We needed to constantly ask her to check with Patrick because her first answer to anything was just “no”. Maybe she was just having a bad week, but she needs to be friendlier to guests. She wasn’t there anymore though when we came back second time. Very comfortable house, great bathrooms, very very clean and awesome breakfast (best breakfast we ever had in a budget place). Patrick and Elvira are super helpful and nice. I absolutely recommend this place",July 2018,"Like someone said, look no further! Great stay...",Erika
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"July 2, 2018","This was a deliberate choice for us, but what you could experience as a bit of a disadvantage is the location that is 15-20 mins out of town. But it's cheap to get there (1000 francs / 1 euro p.p) Chef present all day, who makes delightfull dishes.They helped planning a day-tour for Kigali. They printed maps for us, gave price-references, etc. Best bed in east-africaComfortable shared room",June 2018,"Absolutely fantastic, GO HERE!",Dennis_booking
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"June 18, 2018","Nothing to complain  This place is so cosy and it feels like your own living room. I stayed in a single room equipped with a larger bed, a mosquito net and a very stylish bathroom. The stuff is always friendly and helpful ",June 2018,Best place to stay ,Aileen
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"May 19, 2018","None Yambi is run by Patrick, an avid traveller who is an excellent source to get some insights into Rwandan culture. The breakfast is amazing and the place is clean and cozy.  ",May 2018,"Yambi is run by Patrick, an avid traveller who is an...",Anonymous
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"March 26, 2018","Nothing to add !The last road that leads to the hotel is not well done compared to the whole city! The view is amazing, the staff is super cool and helpful, the House and common areas are welcoming and friendly and very well decoration .",March 2018,Perfect selection for a short stay!,jayjay4053
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"March 20, 2018","Food good but ExpensiveShower didnt work properly Rooms spacious & ethnic style.Comfortable BedNice bathroom & Hot ShowerSmall GardenSmall GymGreat Breakfast",March 2018,Small but expensive Hostel in semi remote area of Kigali.,Russell
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"March 14, 2018","The one disappointing side,  is that dollars, are charged for the food, and if you want an evening meal or lunch it's expensive, so you have to order from Jumia and the food is delivered cold. It would be wonderful of Yambi would do some more affordable lunches and evening meals. This would make the customers relax further. 
If you also checking out early either for bus or flight they do go out their way to make u a packed breakfast, but would be nice for an early morning wake up with freshly brewed coffee LOL!  Every time I stay at Yambi, it is a home from home and nice to be able to relax.",March 2018,Lunch and dinner! ,Scott
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"February 18, 2018","Nothing, it was awesome :) Very homey, with great staff, great chef and comfortable beds. We were originally assigned a room with cracked windows (perfect for mosquitoes and bugs to come through) but were quickly moved to a different room, which we highly appreciated. We also appreciated that we were allowed to leave our luggage for a few hours after the 10AM check-out. All in all, a great stay!",February 2018,Comfortable and great staff!,Fatou
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"February 16, 2018","Room was great. Mattresses were a bit too soft which caused sinking in an some back pain. But not a huge issue.I loved the location. However it's not in walking distance to the commercial center of Kigali. Moto taxis are easily available though. Staff responsive, helpful.Very quiet, clean, beautifully furnished. Shower worked well with a little bit of tweaking. Dinner on order was excellent (and huge).Beautiful view from the terrasse.",January 2018,Excellent guesthouse. Would stay again.,Anonymous
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"January 6, 2018","None The property is clean, spacious, and the rooms spotless. The staff were all very friendly and eager to help. The breakfast was nice (and the coffee good). Overall a very relaxing place with great views over Kigali. While there are not many restaurants around, we had a good meal at the ONYX bar which is approx. a 15 minute walk down the mail road toward Kigali. Note that the main sights are at least a 45 minute walk away.",January 2018,"The property is clean, spacious, and the rooms spotless.",Andrew
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"October 2, 2017",Well it isn't the easiest place to get to on a moto ...the location is a bit out of the way. However this wasn't insurmountable and the actual guest house itself is top notch! The guest house is beautiful and the views are stunning. I loved the art all around and the detail paid to the decor in the room and the communal areas. The breakfast was fabulous and the chef was super helpful.,October 2017,Yambi lives up to it's name! I would definitely stay again if I travelled to Kigali for any reason.,Irene
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"September 20, 2017","Only staying two days! Patrick and his staff where excellent hosts! Amazing breakfasts, great vibe, fast wifi, daily room cleaning, it's a all round win with Yambi!",September 2017,Best accomodation in Kigali!,Anonymous
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"September 8, 2017","They knew i I had a flight at 1.40am and yet the put me next to the kitchen and I could hear the kitchen and people partying in the lounge.  The furnishings are pretty worn and chipped but venue has everything. When I booked I thought it was close to airport but it is very, very fa It was comfortable with large rooms, comfy bed and plenty of towels, nice view from patio.",August 2017,It was fine,Garth
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"August 24, 2017","None This house is incredible ! Beautiful decoration, accommodating and nice staff. The room was super clean and beautiful, huge confortable bed. The breakfast is amaziiiing, super tasty and lots of choice among it ! You will really feel like home !",August 2017,Feel like home ,Popote
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"August 15, 2017","None Lovely homely atmosphere around the table during breakfast with the other guests. The breakfast was excellent and staff were very efficient. Judy was great for giving recommendations and creating the social atmosphere. She even organised our great value transfer to the bus station after our stay, thank you! (We also thoroughly enjoyed our following stay at Red Rocks Camp based on her recommendation!)Yambi's shower was hot and powerful, rooms were lovely. Location was quiet and tranquil; though quite removed from main sights and amenities in Kigali...worth bearing in mind for  having cash for boda bodas!",July 2017,Homely and peaceful stay in Kigali!,Hannah
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"August 8, 2017","All good Linda and Patrick are friendly, informative,generous and extremely accommodating hosts and a special thank you  to the charming Sadic, who served up delicious breakfasts and evening meals. There is a great balcony for relaxing and super views over Kigali. We liked our eclectic bedroom with comfy bed and plants in the huge shower/bathroom area.",August 2017,Great place to stay in Kigali,Jim Freel
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"July 31, 2017",None The staff was incredibly accommodating and helpful. It felt like a family home that we could relax and enjoy!  So grateful for the home away from home--especially with kids!!,July 2017,Home away from home,Laurie
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"July 15, 2017","The location is little bit difficult to find, but if ""moto"" (bike taxi) driver knows the street, you will not have any problem. The guesthouse was pretty, comfortable, and more than anything staff were all very friendly and helpful! I highly recommend this guesthouse for anyone who is traveling to Kigali. Breakfast is really tasty with lots of fresh fruit too.",June 2017,Beautiful guesthouse,Yume
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"July 5, 2017",It had been advertised as having dinner available but this was not the case when I was there which was a little annoying as the area where the guesthouse is is residential so there are no restaurants nearby. The staff are superbly helpful and the breakfast is fabulous.,June 2017,The super-helpful folk of Yambi Guesthouse,Jane
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"June 26, 2017","The location is a bit out of the way and most drivers hadn't heard of it. But it's not too far out! I loved it here! Everything was very clean and comfortable. Although I shared a bathroom with another person I found it to be clean and open. The beans that were cooked for me for dinner one night were amazing. Judy, the subbing manager, always went above and beyond to help and get ideas for improvement.",June 2017,I loved it here!,Nicole
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"June 12, 2017","Some of the rooms are quite noisy in the morning (all at ground floor level). However, its locations was the main handicap for us (quite far away from the main attractions, in a residential neighborhood) the staff was simply superb: very warm, very attentive to help you out and make your stay comfortable, good chef and nice ambiance if you come with a group of friends.",June 2017,nice ambiance *but* quite far away from the center for our taste,Xavier
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"June 10, 2017","Access to the guesthouse could be made easier:YG should consider having a shuttle bus. What I liked the most was the human warmth of the staff members. They made me feel at home.  The manager was incredibly kind and helpful. Of course, the breakfast was great, just as other guests had said.",May 2017,YG provided me with two days of absolute relaxation/rejuvenation. Thank you YG staff!,Kitenge
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"May 30, 2017","The bad score is about Room 9 -- it shouldn't be used for guests! We previously stayed in Room 3 and it was great value for money. But Room 9 was awful and seemingly unfinished. Nice place--great views, friendly staff.",May 2017,Don't stay in Room 9,William
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"May 26, 2017","None Very nice guesthouse, located in a quiet area of Kigali. Breakfast is the best we have had in Rwanda. The rooms are spacious and very clean. The owner Patrick is very friendly and helpful. I will definelty stay there again IF i am back in Kigali",May 2017,Very satisfied with my stat at Yamb,Salma
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"May 16, 2017","None Everything was incredible!! Patrick and his staff are top notch - very friendly and welcoming, making sure that you have what you need, and the cooks are amazing!! Everyone goes above and beyond!Yambi Guesthouse is my new place to stay in Kigali, and I can't wait to bring my family back to stay there too!",May 2017,AMAZING!!,Stephanie
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"May 2, 2017",None Yambi Guesthouse is a very lovely place to stay. The staff-Linda and Patrick-are very helpful and concerned about your experience in Kigali. Yambi is a peaceful and friendly place to stay.,May 2017,I'd Return!,Erin
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"May 1, 2017","It wasn't that near other places we wanted to visit in the city, but transportation in the city is easy, safe, and inexpensive so it wasn't a big deal Great view and atmosphere, nice and quiet neighborhood, delicious breakfast, and the staff were very helpful in providing excellent recommendations for things to do and places to eat throughout the city",April 2017,Home away from home in Kigali,jlw28
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"April 26, 2019","A little far from town, but in a nice quiet neighbourhood.  Very friendly staff, nice comfortable communal areas",March 2019,"Very friendly staff, nice comfortable communal areas",Mike McGovern
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"January 29, 2019","None This place has a terrific breakfast - loads of fresh fruit, freshly ground coffee and made to order eggs by the chef.",January 2019,A tranquil setting and friendly staff,Horatio
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"December 21, 2018",None Relaxed atmosphere. Nice Breakfast setup and super friendly and helpful hosts.,December 2018,Relaxed atmosphere.,Tobias
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"November 22, 2018",The Placed was Good and Accommodating The Placed was Good and I am happy to Meet New Friends,November 2018,I will be back Soon,Josephine
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"November 5, 2018",It's a little far from town. The taxi to downtown will cost you around $11. Cosy and clean.,November 2018,Nice place in Kigali ,Kinga
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"September 3, 2018",Airport pick up didn't arrive and the room wasn't ready when I arrived. The breakfast was really nice.,August 2018,The breakfast was really nice.,Charlene
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"August 2, 2018",None Patrick the owner was very kind and friendly.,July 2018,Convenient place,Constance
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"April 15, 2018","Distance and taxi price from Airport.Roms had no window Meeting area and view",April 2018,A nice place for people with lots of time. not suitable for short term business trips,Manuel
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"April 4, 2018",None Comfortable room. Wonderful breakfast. Good coffee. Very kind and service minded staff. Calm area and garden.,April 2018,We enjoyed our stay at Yambi very much and we definitely recommend it to others.,Isimbi
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"March 2, 2018","None I loved to stay at Yambi Guesthouse, the rooms are beautiful, the staff is very friendly and helpful and the breakfast ist just delicious! ",March 2018,Loved it,Raven
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"February 26, 2018","A little bit of far from airport and does not have free shuttle service The style of the room decorating, large water flow of the shower",February 2018,Stylish hotel,Chloe
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"January 28, 2018",None The staff members were excellent.  They really cared about their guests and the house was cool.,January 2018,Great stay in warm house by caring local Rwandans,Daniel
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"October 1, 2017","None Very friendly staff, big room, good food (we liked the Rolex).",September 2017,"Very friendly staff, big room, good food (we liked the...",Hannes
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"September 18, 2017",Nothing Everything is OK. This is how you want a hotel in Africa to be.,September 2017,A very relaxed and pleasant stay.,Rens
Yambi Guesthouse,https://www.booking.com/hotel/rw/yambi-guesthouse.html,"September 15, 2017",Nothing wrong  Home away from home. Room was very spacious. The cook was great. ,September 2017,A wonderful stay in Kigali. ,Ynze
